gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,unit_analysis_role,mixed_pool,primary_approval_eligible,n_comparison_ancestries,comparison_ancestries,n_portability_pre_ld_eligible_ancestries,n_coloc_input_eligible_ancestries,n_coloc_powered_both_ancestries,minimum_qc_qualified_variants,median_qc_qualified_variants,maximum_qc_qualified_variants,maximum_eur_gws_qc_variants,maximum_comparison_gws_qc_variants,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,all_ancestries_coloc_input_eligible,all_ancestries_portability_pre_ld_eligible,genome_build,canonical_group,locked_mapping_tier,mapping_tiers_contributing,sensitivity_pool_assignment,pools,n_A_pairs,n_B_pairs,n_target_indication_pairs,n_indications,indications,non_eur_pops_available
gt_d02d21f4deeb3658,HCAR3,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,0,1,0,505,505.0,505,0,0,True,False,False,True,False,True,False,True,False,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,Hypercholesterolemia || Hyperlipidemias,CSA
gt_fdbaedc51aaa106f,HMGCR,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,1,1,0,474,474.0,474,371,0,True,True,True,True,False,True,False,True,True,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,A,A,3,0,3,3,Dyslipidemias || Hypercholesterolemia || Hyperlipidemias,CSA
gt_5da1ad3edfdad65e,LPA,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,1,1,0,642,642.0,642,230,0,True,True,True,True,False,True,False,True,True,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hyperlipidemias,CSA
gt_ad816587eda5b569,MTTP,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,0,1,0,807,807.0,807,0,0,True,False,False,True,False,True,False,True,False,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hyperlipidemias,CSA
gt_c0dccd327bd42d57,NR1H3,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,0,1,0,424,424.0,424,0,0,True,False,False,True,False,True,False,True,False,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypercholesterolemia,CSA
gt_b8759ac053b783c0,NR1H4,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,0,1,0,497,497.0,497,0,0,True,False,False,True,False,True,False,True,False,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,Hypercholesterolemia || Hyperlipidemias,CSA
gt_d690685489730e56,PCSK9,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,1,1,0,674,674.0,674,213,0,True,True,True,True,False,True,False,True,True,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,A,A,3,0,3,3,Hypercholesterolemia || Hyperlipidemias || Hyperlipoproteinemia Type II,CSA
gt_3b78c5d3b48b82a8,PPARG,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,1,1,0,879,879.0,879,62,0,True,True,True,True,False,True,False,True,True,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hyperlipidemias,CSA
gt_bb8ad900243245bb,SLC10A2,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,0,1,0,616,616.0,616,0,0,True,False,False,True,False,True,False,True,False,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,Hypercholesterolemia || Hyperlipidemias,CSA
gt_a9a80c5c767d754d,THRB,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,PRIMARY,False,True,1,CSA,0,1,0,1576,1576.0,1576,0,0,True,False,False,True,False,True,False,True,False,GRCh37,ldl_cholesterol,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,Hypercholesterolemia || Hyperlipoproteinemia Type II,CSA
gt_38057e29398d09a6,CSF3,Pan-UKB,Pan-UKB::continuous|30140|both_sexes||irnt,Neutrophill count,PRIMARY,False,True,2,CSA || MID,2,2,1,502,519.0,536,400,151,True,True,True,True,True,True,True,True,True,GRCh37,neutrophil_count,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Neutropenia,"CSA,MID"
gt_128ad7c7ffd40309,CSF3R,Pan-UKB,Pan-UKB::continuous|30140|both_sexes||irnt,Neutrophill count,PRIMARY,False,True,2,CSA || MID,2,2,0,664,695.0,726,171,0,True,True,True,True,False,True,False,True,True,GRCh37,neutrophil_count,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Neutropenia,"CSA,MID"
gt_575fb984fe133eec,CXCR4,Pan-UKB,Pan-UKB::continuous|30140|both_sexes||irnt,Neutrophill count,PRIMARY,False,True,2,CSA || MID,0,2,0,338,342.0,346,0,0,True,False,False,True,False,True,False,True,False,GRCh37,neutrophil_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Neutropenia,"CSA,MID"
gt_7139353b566f0bd6,FAP,Pan-UKB,Pan-UKB::continuous|30140|both_sexes||irnt,Neutrophill count,PRIMARY,False,True,2,CSA || MID,2,2,0,381,396.5,412,7,0,True,True,True,True,False,True,False,True,True,GRCh37,neutrophil_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Neutropenia,"CSA,MID"
gt_0c426abe19a96c54,ENPP1,Pan-UKB,Pan-UKB::biomarkers|30810|both_sexes||irnt,Phosphate,PRIMARY,False,True,1,CSA,1,1,0,794,794.0,794,345,0,True,True,True,True,False,True,False,True,True,GRCh37,phosphate,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypophosphatemia,CSA
gt_d019bda2659bf3ff,ACVR2A,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,351,363.0,435,0,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytopenia,"AFR,CSA,EAS"
gt_88273410ebd1ce63,ALOX12,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,526,539.0,620,0,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytopenia,"AFR,CSA,EAS"
gt_4463afbdc4dbc11f,FCGRT,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,437,465.0,552,0,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytopenia,"AFR,CSA,EAS"
gt_7e1d4c422ada3030,FLT3,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,791,810.0,872,0,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,A,A,2,0,2,2,Thrombocytopenia || Thrombocytosis,"AFR,CSA,EAS"
gt_e5330af70b68c87c,IFNGR1,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,397,433.0,511,0,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytosis,"AFR,CSA,EAS"
gt_551bca4b69208db4,IL12A,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,574,646.0,693,0,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytopenia,"AFR,CSA,EAS"
gt_3ef75cbdd99b6f07,IL12B,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,420,421.0,458,49,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytopenia,"AFR,CSA,EAS"
gt_54755b381baac1e7,JAK1,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,525,617.0,747,65,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytosis,"AFR,CSA,EAS"
gt_2fdb14cf300437e0,JAK2,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,761,782.0,887,434,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,A,A,2,0,2,2,Thrombocytopenia || Thrombocytosis,"AFR,CSA,EAS"
gt_3e77fef73aae3ddd,KDM1A,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,403,410.0,455,3,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytosis,"AFR,CSA,EAS"
gt_15ac10d89616dccb,KIT,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,700,705.0,786,2,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Thrombocytopenia,"AFR,CSA,EAS"
gt_c1c146b54614cb80,MPL,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,224,254.0,305,17,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Thrombocytopenia,"AFR,CSA,EAS"
gt_d1d00e9dc71a2499,PIK3CA,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,550,708.0,734,132,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytosis,"AFR,CSA,EAS"
gt_50240b5be2101e2e,PIK3CB,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,537,543.0,597,247,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytosis,"AFR,CSA,EAS"
gt_c3ed739628d10066,PIK3CD,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,0,3,0,312,320.0,388,0,0,True,False,False,True,False,True,False,True,False,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytosis,"AFR,CSA,EAS"
gt_2b861b21b2545ae4,PIK3CG,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,0,534,585.0,653,8,0,True,True,True,True,False,True,False,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Thrombocytosis,"AFR,CSA,EAS"
gt_5a525d6a0e697a02,THPO,Pan-UKB,Pan-UKB::continuous|30080|both_sexes||irnt,Platelet count,PRIMARY,False,True,3,AFR || CSA || EAS,3,3,1,514,542.0,613,134,4,True,True,True,True,True,True,True,True,True,GRCh37,platelet_count,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,Thrombocytopenia || Thrombocytosis,"AFR,CSA,EAS"
gt_935c33c43285e1f1,ACE,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,228,262.0,296,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_778e5c879251c610,ADRA1A,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,1098,1256.0,1414,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_80dcf53b73f82abf,ADRA2B,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,164,178.0,192,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_34ebd8dbd9566ac9,ADRA2C,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,755,795.0,835,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_bc3d66c41e611627,ADRB1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,2,2,0,441,467.5,494,42,0,True,True,True,True,False,True,False,True,True,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_dd51df2eca6324d1,ADRB2,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,518,544.5,571,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_61f02eac2207e85d,AGT,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,2,2,0,760,804.5,849,87,0,True,True,True,True,False,True,False,True,True,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_7713a7fc071de19e,CACNA1C,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,1872,2191.0,2510,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_13201a039725c0a0,CHRNB4,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,863,900.0,937,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_3c1943ce7336242c,CYP11B1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,2,2,0,733,828.0,923,98,0,True,True,True,True,False,True,False,True,True,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_3530535fddf90eba,CYP11B2,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,2,2,0,678,776.0,874,100,0,True,True,True,True,False,True,False,True,True,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_6afbe24c58790493,EDNRA,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,659,677.0,695,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_43ad728cfa624725,MME,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,631,729.5,828,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_22ad0384b0265c27,NPR1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,235,293.0,351,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_76b6b2db2844ebcd,OPRL1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,2,2,0,353,417.0,481,24,0,True,True,True,True,False,True,False,True,True,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_314ec6244a757331,PDE5A,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,1050,1106.5,1163,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_b47ca6ecb9b21bb9,REN,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,2,2,0,434,496.5,559,3,0,True,True,True,True,False,True,False,True,True,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertension,"CSA,EAS"
gt_f2aa2535296b990b,SLC12A2,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,0,2,0,389,420.5,452,0,0,True,False,False,True,False,True,False,True,False,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_f2d33ec15e3abce2,VDR,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",PRIMARY,False,True,2,CSA || EAS,2,2,0,767,839.0,911,17,0,True,True,True,True,False,True,False,True,True,GRCh37,systolic_blood_pressure,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertension,"CSA,EAS"
gt_ff22c9719815d876,ALOX5,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,0,3,0,823,911.0,977,0,0,True,False,False,True,False,True,False,True,False,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_b328521a0423f5c5,ANGPTL3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,1,208,242.0,255,235,120,True,True,True,True,True,True,True,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_37bb10a4689a1bb1,ANGPTL4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,0,632,690.0,694,146,0,True,True,True,True,False,True,False,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_e89d07b40f69aeb9,APOB,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,1,389,427.0,466,286,15,True,True,True,True,True,True,True,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_f57de0955fec90d0,APOC3,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,2,501,599.0,619,533,149,True,True,True,True,True,True,True,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_3de9daa3443abcc6,FGF21,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,0,576,631.0,636,147,0,True,True,True,True,False,True,False,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_93b3040bef26dfa3,LPL,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,2,946,1056.0,1067,819,186,True,True,True,True,True,True,True,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_92c32a34aa51727f,NR1H4,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,0,3,0,426,497.0,541,0,0,True,False,False,True,False,True,False,True,False,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_46f21fc6b2b38cba,PDE3A,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,0,1571,1839.0,1847,19,0,True,True,True,True,False,True,False,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_82f82416b351979f,PDE4A,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,0,3,0,551,672.0,677,0,0,True,False,False,True,False,True,False,True,False,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_ef9194fedfad3efd,PDE4B,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,0,3,0,1796,1920.0,2041,0,0,True,False,False,True,False,True,False,True,False,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_f4a47c2532951932,PDE4C,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,0,676,731.0,766,21,0,True,True,True,True,False,True,False,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_2ac1949db32bd35d,PPARA,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,0,665,752.0,799,239,0,True,True,True,True,False,True,False,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_44be73ebd0d0a1ce,PPARG,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,PRIMARY,False,True,3,AFR || CSA || MID,3,3,0,731,879.0,915,183,0,True,True,True,True,False,True,False,True,True,GRCh37,triglycerides,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Hypertriglyceridemia,"AFR,CSA,MID"
gt_e879daaa8470efb6,CSF3R,Pan-UKB,Pan-UKB::continuous|30000|both_sexes||irnt,White blood cell (leukocyte) count,PRIMARY,False,True,1,CSA,1,1,0,664,664.0,664,90,0,True,True,True,True,False,True,False,True,True,GRCh37,white_blood_cell_count,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Leukopenia,CSA
